posteam,yardline_100,game_seconds_remaining,qtr,down,ydstogo,play_type,score_differential
NYG,92.0,490.0,4,3.0,10,pass,3.0
NYG,62.0,450.0,4,1.0,10,run,3.0
NYG,58.0,415.0,4,2.0,6,pass,3.0
NYG,58.0,409.0,4,3.0,6,no_play,3.0
NYG,50.0,404.0,4,1.0,10,run,3.0
NYG,47.0,368.0,4,2.0,7,no_play,3.0
NYG,57.0,341.0,4,2.0,17,pass,3.0
NYG,57.0,336.0,4,3.0,17,pass,3.0
NYG,18.0,285.0,4,1.0,10,run,3.0
NYG,15.0,244.0,4,2.0,7,run,3.0
NYG,4.0,199.0,4,1.0,4,run,3.0
,,191.0,4,,0,no_play,
NYG,2.0,191.0,4,2.0,2,pass,3.0
NYG,2.0,187.0,4,3.0,2,run,3.0
,,179.0,4,,0,no_play,
NYG,6.0,179.0,4,4.0,6,pass,3.0
DET,94.0,174.0,4,1.0,10,pass,-3.0
DET,90.0,170.0,4,2.0,6,no_play,-3.0
DET,95.0,163.0,4,2.0,11,pass,-3.0
DET,82.0,131.0,4,1.0,10,pass,-3.0
DET,82.0,127.0,4,2.0,10,pass,-3.0
DET,73.0,119.0,4,3.0,1,run,-3.0
DET,70.0,103.0,4,1.0,10,pass,-3.0
DET,62.0,86.0,4,2.0,2,pass,-3.0
DET,53.0,73.0,4,1.0,10,qb_spike,-3.0
,,72.0,4,,0,no_play,
DET,53.0,72.0,4,2.0,10,pass,-3.0
DET,36.0,58.0,4,1.0,5,pass,-3.0
DET,36.0,54.0,4,2.0,5,pass,-3.0
DET,41.0,37.0,4,3.0,10,pass,-3.0
DET,41.0,33.0,4,4.0,10,field_goal,-3.0
NYG,35.0,28.0,4,,0,kickoff,0.0
NYG,68.0,24.0,4,1.0,10,pass,0.0
NYG,68.0,18.0,4,2.0,10,no_play,0.0
NYG,78.0,13.0,4,2.0,20,qb_kneel,0.0
,,0.0,4,,0,,
DET,35.0,600.0,5,,0,kickoff,0.0
DET,69.0,593.0,5,1.0,10,run,0.0
DET,15.0,582.0,5,,0,extra_point,6.0
NYG,35.0,582.0,5,,0,kickoff,-7.0
NYG,70.0,578.0,5,1.0,10,pass,-7.0
NYG,70.0,571.0,5,2.0,10,run,-7.0
NYG,70.0,528.0,5,3.0,10,pass,-7.0
NYG,70.0,523.0,5,4.0,10,run,-7.0
NYG,59.0,504.0,5,1.0,10,pass,-7.0
NYG,45.0,474.0,5,1.0,10,run,-7.0
NYG,40.0,435.0,5,2.0,5,run,-7.0
,,391.0,5,,0,no_play,
NYG,38.0,391.0,5,3.0,3,pass,-7.0
NYG,32.0,357.0,5,1.0,10,pass,-7.0
NYG,29.0,316.0,5,2.0,7,pass,-7.0
NYG,29.0,311.0,5,3.0,7,run,-7.0
NYG,27.0,266.0,5,4.0,5,pass,-7.0
DET,,259.0,5,,0,,7.0
,,3600.0,1,,0,,
NYJ,35.0,3600.0,1,,0,kickoff,0.0
NYJ,57.0,3592.0,1,1.0,10,run,0.0
NYJ,53.0,3557.0,1,2.0,6,pass,0.0
NYJ,53.0,3551.0,1,3.0,6,pass,0.0
NYJ,53.0,3549.0,1,4.0,6,punt,0.0
BAL,82.0,3542.0,1,1.0,10,pass,0.0
BAL,75.0,3507.0,1,2.0,3,run,0.0
BAL,73.0,3469.0,1,3.0,1,run,0.0
,,3420.0,1,,0,no_play,
BAL,73.0,3420.0,1,4.0,1,run,0.0
BAL,71.0,3379.0,1,1.0,10,run,0.0
BAL,65.0,3337.0,1,2.0,4,run,0.0
BAL,64.0,3293.0,1,3.0,3,pass,0.0
BAL,64.0,3289.0,1,4.0,3,punt,0.0
NYJ,79.0,3278.0,1,1.0,10,run,0.0
NYJ,71.0,3240.0,1,2.0,2,run,0.0
NYJ,67.0,3202.0,1,1.0,10,run,0.0
NYJ,66.0,3159.0,1,2.0,9,run,0.0
NYJ,63.0,3126.0,1,3.0,6,pass,0.0
NYJ,47.0,3086.0,1,1.0,10,run,0.0
NYJ,45.0,3050.0,1,2.0,8,run,0.0
NYJ,44.0,3007.0,1,3.0,7,run,0.0
NYJ,42.0,2956.0,1,4.0,5,no_play,0.0
NYJ,47.0,2949.0,1,4.0,10,punt,0.0
BAL,94.0,2939.0,1,1.0,10,run,0.0
BAL,88.0,2896.0,1,2.0,4,run,0.0
BAL,87.0,2852.0,1,3.0,3,pass,0.0
BAL,87.0,2844.0,1,4.0,3,punt,0.0
NYJ,60.0,2835.0,1,1.0,10,pass,0.0
NYJ,54.0,2791.0,1,2.0,4,run,0.0
NYJ,51.0,2755.0,1,3.0,1,run,0.0
NYJ,46.0,2711.0,1,1.0,10,run,0.0
NYJ,,2700.0,1,,0,,0.0
NYJ,46.0,2700.0,2,2.0,10,run,0.0
NYJ,44.0,2662.0,2,3.0,8,pass,0.0
NYJ,44.0,2660.0,2,4.0,8,punt,0.0
BAL,85.0,2653.0,2,1.0,10,run,0.0
BAL,85.0,2609.0,2,2.0,10,pass,0.0
BAL,85.0,2606.0,2,3.0,10,no_play,0.0
BAL,80.0,2599.0,2,1.0,10,pass,0.0
BAL,76.0,2555.0,2,2.0,6,no_play,0.0
BAL,86.0,2533.0,2,2.0,16,pass,0.0
BAL,77.0,2486.0,2,3.0,7,pass,0.0
BAL,87.0,2445.0,2,4.0,17,punt,0.0
NYJ,79.0,2433.0,2,1.0,10,run,0.0
NYJ,81.0,2396.0,2,2.0,12,pass,0.0
NYJ,62.0,2354.0,2,1.0,10,run,0.0
NYJ,59.0,2315.0,2,2.0,7,run,0.0
NYJ,51.0,2268.0,2,1.0,10,pass,0.0
NYJ,37.0,2241.0,2,1.0,10,run,0.0
NYJ,38.0,2199.0,2,2.0,11,pass,0.0
NYJ,25.0,2172.0,2,1.0,10,run,0.0
NYJ,21.0,2137.0,2,2.0,6,run,0.0
NYJ,13.0,2096.0,2,1.0,10,run,0.0
NYJ,13.0,2053.0,2,2.0,10,pass,0.0
NYJ,13.0,2049.0,2,3.0,10,pass,0.0
NYJ,15.0,2044.0,2,,0,extra_point,6.0
BAL,35.0,2044.0,2,,0,kickoff,-7.0
BAL,58.0,2038.0,2,1.0,10,run,-7.0
BAL,54.0,2004.0,2,2.0,6,pass,-7.0
BAL,34.0,1975.0,2,1.0,10,run,-7.0
BAL,33.0,1933.0,2,2.0,9,pass,-7.0
BAL,19.0,1920.0,2,1.0,10,pass,-7.0
BAL,19.0,1912.0,2,2.0,10,pass,-7.0
,,1906.0,2,,0,no_play,
BAL,14.0,1906.0,2,3.0,5,run,-7.0
,,1899.0,2,,0,no_play,
BAL,13.0,1899.0,2,4.0,4,field_goal,-7.0
NYJ,35.0,1895.0,2,,0,kickoff,4.0
NYJ,61.0,1890.0,2,1.0,10,pass,4.0
NYJ,47.0,1862.0,2,1.0,10,pass,4.0
NYJ,47.0,1857.0,2,2.0,10,pass,4.0
NYJ,39.0,1838.0,2,3.0,2,pass,4.0
,,1833.0,2,,0,no_play,
NYJ,47.0,1833.0,2,4.0,10,punt,4.0
BAL,80.0,1823.0,2,1.0,10,pass,-4.0
BAL,80.0,1818.0,2,2.0,10,qb_kneel,-4.0
,,1800.0,2,,0,,
BAL,35.0,1800.0,3,,0,kickoff,-4.0
BAL,74.0,1793.0,3,1.0,10,pass,-4.0
BAL,74.0,1787.0,3,2.0,10,no_play,-4.0
BAL,79.0,1787.0,3,2.0,15,pass,-4.0
BAL,79.0,1783.0,3,3.0,15,no_play,-4.0
BAL,45.0,1773.0,3,1.0,10,run,-4.0
BAL,41.0,1731.0,3,2.0,6,run,-4.0
BAL,38.0,1689.0,3,3.0,3,pass,-4.0
BAL,29.0,1645.0,3,1.0,10,run,-4.0
BAL,18.0,1599.0,3,1.0,10,run,-4.0
BAL,15.0,1556.0,3,2.0,7,run,-4.0
BAL,6.0,1511.0,3,1.0,6,run,-4.0
BAL,3.0,1469.0,3,2.0,3,run,-4.0
BAL,2.0,1434.0,3,3.0,2,run,-4.0
BAL,15.0,1429.0,3,,0,extra_point,2.0
NYJ,35.0,1429.0,3,,0,kickoff,-3.0
NYJ,66.0,1424.0,3,1.0,10,pass,-3.0
NYJ,62.0,1385.0,3,2.0,6,run,-3.0
NYJ,60.0,1344.0,3,3.0,4,run,-3.0
NYJ,58.0,1302.0,3,4.0,2,pass,-3.0
BAL,42.0,1298.0,3,1.0,10,pass,3.0
BAL,23.0,1253.0,3,1.0,10,run,3.0
BAL,20.0,1213.0,3,2.0,7,pass,3.0
BAL,20.0,1205.0,3,3.0,7,no_play,3.0
BAL,3.0,1200.0,3,1.0,3,run,3.0
BAL,3.0,1161.0,3,2.0,3,run,3.0
BAL,2.0,1119.0,3,3.0,2,pass,3.0
BAL,2.0,1115.0,3,4.0,2,run,3.0
BAL,15.0,1113.0,3,,0,extra_point,9.0
NYJ,35.0,1113.0,3,,0,kickoff,-10.0
NYJ,60.0,1113.0,3,1.0,10,pass,-10.0
NYJ,58.0,1076.0,3,2.0,8,run,-10.0
NYJ,57.0,1042.0,3,3.0,7,run,-10.0
NYJ,49.0,1005.0,3,1.0,10,no_play,-10.0
NYJ,59.0,981.0,3,1.0,20,pass,-10.0
NYJ,50.0,941.0,3,2.0,11,pass,-10.0
NYJ,24.0,906.0,3,1.0,10,run,-10.0
NYJ,,900.0,3,,0,,-10.0
NYJ,24.0,900.0,4,2.0,10,pass,-10.0
NYJ,24.0,889.0,4,3.0,10,pass,-10.0
NYJ,24.0,886.0,4,4.0,10,field_goal,-10.0
BAL,35.0,881.0,4,,0,kickoff,7.0
BAL,75.0,875.0,4,1.0,10,run,7.0
BAL,76.0,836.0,4,2.0,11,pass,7.0
BAL,59.0,799.0,4,1.0,10,pass,7.0
BAL,29.0,757.0,4,1.0,10,run,7.0
BAL,28.0,716.0,4,2.0,9,pass,7.0
BAL,19.0,672.0,4,1.0,10,pass,7.0
BAL,19.0,629.0,4,2.0,10,run,7.0
BAL,17.0,583.0,4,3.0,8,pass,7.0
BAL,17.0,579.0,4,4.0,8,field_goal,7.0
NYJ,35.0,575.0,4,,0,kickoff,-10.0
NYJ,67.0,568.0,4,1.0,10,pass,-10.0
NYJ,57.0,532.0,4,1.0,10,pass,-10.0
NYJ,17.0,484.0,4,1.0,10,no_play,-10.0
NYJ,27.0,465.0,4,1.0,20,pass,-10.0
NYJ,12.0,418.0,4,2.0,5,run,-10.0
BAL,97.0,411.0,4,1.0,10,run,10.0
BAL,80.0,370.0,4,1.0,10,run,10.0
BAL,77.0,326.0,4,2.0,7,no_play,10.0
BAL,87.0,296.0,4,2.0,17,run,10.0
BAL,82.0,253.0,4,3.0,12,pass,10.0
BAL,72.0,199.0,4,4.0,2,punt,10.0
NYJ,95.0,191.0,4,1.0,10,run,-10.0
NYJ,94.0,156.0,4,2.0,9,pass,-10.0
NYJ,85.0,133.0,4,1.0,10,pass,-10.0
NYJ,85.0,126.0,4,2.0,10,pass,-10.0
NYJ,81.0,116.0,4,3.0,6,pass,-10.0
,,107.0,4,,0,no_play,
NYJ,89.0,107.0,4,4.0,14,pass,-10.0
BAL,11.0,101.0,4,1.0,10,run,10.0
,,96.0,4,,0,no_play,
BAL,9.0,96.0,4,2.0,8,run,10.0
,,91.0,4,,0,no_play,
BAL,5.0,91.0,4,3.0,4,run,10.0
,,45.0,4,,0,no_play,
BAL,4.0,45.0,4,4.0,3,no_play,10.0
BAL,9.0,45.0,4,4.0,8,field_goal,10.0
NYJ,35.0,41.0,4,,0,kickoff,-13.0
NYJ,59.0,35.0,4,1.0,10,pass,-13.0
NYJ,61.0,13.0,4,2.0,12,pass,-13.0
BAL,87.0,5.0,4,1.0,10,qb_kneel,13.0
BAL,,0.0,4,,0,,13.0
,,3600.0,1,,0,,
DAL,35.0,3600.0,1,,0,kickoff,0.0
DAL,72.0,3594.0,1,1.0,10,run,0.0
DAL,70.0,3564.0,1,2.0,8,pass,0.0
DAL,57.0,3533.0,1,1.0,10,run,0.0
DAL,55.0,3500.0,1,2.0,8,run,0.0
DAL,53.0,3464.0,1,3.0,6,pass,0.0
DAL,50.0,3416.0,1,4.0,3,pass,0.0
PHI,50.0,3411.0,1,1.0,10,pass,0.0
PHI,44.0,3381.0,1,2.0,4,pass,0.0
PHI,34.0,3351.0,1,1.0,10,pass,0.0
PHI,34.0,3345.0,1,2.0,10,pass,0.0
PHI,20.0,3303.0,1,1.0,10,pass,0.0
PHI,18.0,3268.0,1,2.0,8,run,0.0
PHI,16.0,3225.0,1,3.0,6,pass,0.0
PHI,15.0,3221.0,1,,0,extra_point,6.0
DAL,35.0,3221.0,1,,0,kickoff,-7.0
DAL,81.0,3214.0,1,1.0,10,no_play,-7.0
DAL,76.0,3209.0,1,1.0,10,run,-7.0
DAL,73.0,3181.0,1,2.0,7,run,-7.0
DAL,72.0,3139.0,1,3.0,6,pass,-7.0
DAL,72.0,3133.0,1,4.0,6,punt,-7.0
PHI,76.0,3125.0,1,1.0,10,run,7.0
PHI,77.0,3087.0,1,2.0,11,no_play,7.0
PHI,82.0,3071.0,1,2.0,16,run,7.0
PHI,80.0,3030.0,1,3.0,14,pass,7.0
PHI,76.0,2985.0,1,4.0,10,no_play,7.0
PHI,61.0,2977.0,1,1.0,10,pass,7.0
PHI,48.0,2951.0,1,1.0,10,pass,7.0
PHI,48.0,2944.0,1,2.0,10,pass,7.0
PHI,48.0,2937.0,1,3.0,10,no_play,7.0
PHI,43.0,2933.0,1,3.0,5,pass,7.0
PHI,21.0,2899.0,1,1.0,10,run,7.0
PHI,17.0,2856.0,1,2.0,6,pass,7.0
,,2810.0,1,,0,no_play,
PHI,14.0,2810.0,1,3.0,3,run,7.0
PHI,7.0,2766.0,1,1.0,7,pass,7.0
PHI,7.0,2762.0,1,2.0,7,run,7.0
PHI,15.0,2757.0,1,,0,extra_point,13.0
DAL,35.0,2757.0,1,,0,kickoff,-14.0
DAL,65.0,2757.0,1,1.0,10,run,-14.0
DAL,45.0,2726.0,1,1.0,10,pass,-14.0
DAL,45.0,2720.0,1,2.0,10,run,-14.0
DAL,,2700.0,1,,0,,-14.0
DAL,43.0,2700.0,2,3.0,8,pass,-14.0
DAL,31.0,2689.0,2,1.0,10,run,-14.0
PHI,66.0,2682.0,2,1.0,10,pass,14.0
PHI,50.0,2655.0,2,1.0,10,no_play,14.0
PHI,60.0,2634.0,2,1.0,20,pass,14.0
PHI,60.0,2624.0,2,2.0,20,run,14.0
PHI,52.0,2580.0,2,3.0,12,pass,14.0
PHI,11.0,2539.0,2,1.0,10,pass,14.0
PHI,1.0,2495.0,2,1.0,1,run,14.0
PHI,15.0,2492.0,2,,0,extra_point,20.0
DAL,35.0,2492.0,2,,0,kickoff,-21.0
DAL,60.0,2486.0,2,1.0,10,run,-21.0
DAL,58.0,2455.0,2,2.0,8,pass,-21.0
DAL,53.0,2417.0,2,3.0,3,pass,-21.0
DAL,48.0,2384.0,2,1.0,10,no_play,-21.0
DAL,53.0,2376.0,2,1.0,15,pass,-21.0
DAL,44.0,2341.0,2,2.0,6,run,-21.0
DAL,41.0,2304.0,2,3.0,3,pass,-21.0
DAL,34.0,2272.0,2,1.0,10,run,-21.0
DAL,30.0,2237.0,2,2.0,6,pass,-21.0
DAL,13.0,2196.0,2,1.0,10,pass,-21.0
DAL,1.0,2154.0,2,1.0,1,run,-21.0
DAL,1.0,2116.0,2,2.0,1,no_play,-21.0
DAL,5.0,2107.0,2,2.0,5,pass,-21.0
PHI,80.0,2101.0,2,1.0,10,run,21.0
PHI,78.0,2057.0,2,2.0,8,pass,21.0
PHI,72.0,2015.0,2,3.0,2,no_play,21.0
PHI,77.0,1994.0,2,3.0,7,pass,21.0
PHI,77.0,1987.0,2,4.0,7,no_play,21.0
PHI,82.0,1980.0,2,4.0,12,punt,21.0
DAL,72.0,1972.0,2,1.0,10,pass,-21.0
DAL,24.0,1938.0,2,1.0,10,run,-21.0
DAL,19.0,1920.0,2,2.0,5,run,-21.0
DAL,13.0,1886.0,2,1.0,10,no_play,-21.0
DAL,28.0,1879.0,2,1.0,25,pass,-21.0
DAL,18.0,1846.0,2,2.0,15,pass,-21.0
DAL,1.0,1824.0,2,1.0,1,pass,-21.0
DAL,15.0,1821.0,2,,0,extra_point,-15.0
PHI,35.0,1821.0,2,,0,kickoff,14.0
PHI,72.0,1817.0,2,1.0,10,run,14.0
,,1800.0,2,,0,,
PHI,35.0,1800.0,3,,0,kickoff,14.0
PHI,68.0,1795.0,3,1.0,10,pass,14.0
PHI,60.0,1753.0,3,2.0,2,no_play,14.0
PHI,65.0,1733.0,3,2.0,7,pass,14.0
PHI,65.0,1729.0,3,3.0,7,pass,14.0
PHI,65.0,1725.0,3,4.0,7,punt,14.0
DAL,92.0,1713.0,3,1.0,10,pass,-14.0
DAL,83.0,1679.0,3,2.0,1,run,-14.0
DAL,87.0,1643.0,3,3.0,5,pass,-14.0
DAL,93.0,1605.0,3,4.0,11,no_play,-14.0
DAL,88.0,1598.0,3,4.0,6,punt,-14.0
PHI,70.0,1585.0,3,1.0,10,run,14.0
PHI,69.0,1544.0,3,2.0,9,pass,14.0
PHI,69.0,1540.0,3,3.0,9,pass,14.0
PHI,57.0,1507.0,3,1.0,10,run,14.0
PHI,52.0,1477.0,3,2.0,5,pass,14.0
PHI,52.0,1469.0,3,3.0,5,pass,14.0
PHI,52.0,1464.0,3,4.0,5,punt,14.0
DAL,96.0,1456.0,3,1.0,10,run,-14.0
DAL,89.0,1419.0,3,2.0,3,pass,-14.0
DAL,66.0,1395.0,3,1.0,10,pass,-14.0
DAL,55.0,1375.0,3,1.0,10,run,-14.0
DAL,34.0,1353.0,3,1.0,10,pass,-14.0
DAL,34.0,1347.0,3,2.0,10,run,-14.0
DAL,33.0,1311.0,3,3.0,9,no_play,-14.0
DAL,33.0,1303.0,3,3.0,9,pass,-14.0
DAL,33.0,1299.0,3,4.0,9,field_goal,-14.0
PHI,59.0,1294.0,3,1.0,10,run,14.0
PHI,58.0,1251.0,3,2.0,9,run,14.0
PHI,56.0,1207.0,3,3.0,7,run,14.0
PHI,52.0,1165.0,3,4.0,3,punt,14.0
DAL,89.0,1158.0,3,1.0,10,pass,-14.0
DAL,89.0,1153.0,3,2.0,10,no_play,-14.0
DAL,83.0,1150.0,3,1.0,10,run,-14.0
DAL,71.0,1124.0,3,1.0,10,run,-14.0
DAL,66.0,1087.0,3,2.0,5,pass,-14.0
DAL,66.0,1082.0,3,3.0,5,pass,-14.0
DAL,18.0,1064.0,3,1.0,10,run,-14.0
DAL,14.0,1032.0,3,2.0,6,no_play,-14.0
DAL,4.0,1027.0,3,1.0,4,pass,-14.0
DAL,15.0,1022.0,3,,0,extra_point,-8.0
PHI,35.0,1022.0,3,,0,kickoff,7.0
PHI,68.0,1016.0,3,1.0,10,pass,7.0
PHI,58.0,984.0,3,1.0,10,run,7.0
PHI,56.0,941.0,3,2.0,8,pass,7.0
PHI,,900.0,3,,0,,7.0
PHI,43.0,900.0,4,1.0,10,no_play,7.0
PHI,53.0,881.0,4,1.0,20,no_play,7.0
PHI,58.0,881.0,4,1.0,25,pass,7.0
PHI,58.0,877.0,4,2.0,25,pass,7.0
PHI,45.0,836.0,4,3.0,12,pass,7.0
PHI,38.0,794.0,4,4.0,5,field_goal,7.0
DAL,54.0,789.0,4,1.0,10,pass,-7.0
DAL,11.0,747.0,4,1.0,10,run,-7.0
DAL,8.0,708.0,4,2.0,7,run,-7.0
DAL,15.0,700.0,4,,0,extra_point,-1.0
PHI,35.0,700.0,4,,0,kickoff,0.0
PHI,69.0,695.0,4,1.0,10,run,0.0
PHI,62.0,656.0,4,2.0,3,pass,0.0
PHI,43.0,620.0,4,1.0,10,pass,0.0
PHI,39.0,578.0,4,2.0,6,run,0.0
PHI,31.0,532.0,4,1.0,10,pass,0.0
PHI,28.0,488.0,4,2.0,7,no_play,0.0
PHI,38.0,458.0,4,2.0,17,pass,0.0
DAL,67.0,448.0,4,1.0,10,run,0.0
DAL,63.0,415.0,4,2.0,6,run,0.0
DAL,57.0,379.0,4,1.0,10,no_play,0.0
DAL,67.0,372.0,4,1.0,20,pass,0.0
DAL,67.0,368.0,4,2.0,20,pass,0.0
DAL,67.0,362.0,4,3.0,20,pass,0.0
